unknown_total_rating,unknown_rating_count,Action_total_rating,Action_rating_count,Adventure_total_rating,Adventure_rating_count,Animation_total_rating,Animation_rating_count,Children's_total_rating,Children's_rating_count,Comedy_total_rating,Comedy_rating_count,Crime_total_rating,Crime_rating_count,Documentary_total_rating,Documentary_rating_count,Drama_total_rating,Drama_rating_count,Fantasy_total_rating,Fantasy_rating_count,Film-Noir_total_rating,Film-Noir_rating_count,Horror_total_rating,Horror_rating_count,Musical_total_rating,Musical_rating_count,Mystery_total_rating,Mystery_rating_count,Romance_total_rating,Romance_rating_count,Sci-Fi_total_rating,Sci-Fi_rating_count,Thriller_total_rating,Thriller_rating_count,War_total_rating,War_rating_count,Western_total_rating,Western_rating_count
0.0,0.0,202.0,52.0,122.0,32.0,6.0,2.0,53.0,15.0,278.0,72.0,51.0,11.0,12.0,3.0,304,72,4.0,1.0,9.0,2.0,55.0,16.0,21.0,5.0,36.0,8.0,130,33,116.0,30.0,131.0,32.0,87.0,20.0,22.0,6.0
0.0,0.0,104.0,34.0,66.0,20.0,15.0,4.0,34.0,11.0,118.0,41.0,24.0,6.0,4.0,1.0,262,78,3.0,1.0,17.0,4.0,28.0,11.0,24.0,8.0,30.0,9.0,96,28,73.0,26.0,88.0,28.0,85.0,26.0,12.0,4.0
0.0,0.0,54.0,17.0,60.0,15.0,39.0,10.0,78.0,20.0,107.0,27.0,22.0,8.0,7.0,2.0,243,63,0.0,0.0,21.0,5.0,11.0,4.0,56.0,14.0,40.0,11.0,134,33,41.0,10.0,78.0,24.0,46.0,11.0,4.0,1.0
0.0,0.0,113.0,44.0,68.0,27.0,38.0,9.0,34.0,12.0,280.0,88.0,86.0,26.0,30.0,8.0,425,123,4.0,2.0,42.0,10.0,48.0,17.0,46.0,18.0,57.0,14.0,140,48,75.0,27.0,145.0,41.0,71.0,24.0,15.0,4.0
0.0,0.0,25.0,8.0,11.0,4.0,0.0,0.0,4.0,1.0,47.0,13.0,32.0,8.0,3.0,1.0,115,33,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,2.0,20,7,26.0,9.0,33.0,10.0,22.0,6.0,4.0,1.0
0.0,0.0,238.0,73.0,139.0,41.0,73.0,21.0,58.0,21.0,269.0,83.0,117.0,32.0,20.0,5.0,398,116,7.0,2.0,12.0,3.0,87.0,29.0,48.0,16.0,34.0,9.0,117,38,151.0,43.0,198.0,57.0,118.0,32.0,14.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,9.0,4.0,1.0,0.0,0.0,33,9,0.0,0.0,4.0,1.0,4.0,1.0,6.0,2.0,4.0,1.0,29,8,0.0,0.0,16.0,4.0,10.0,3.0,0.0,0.0
0.0,0.0,34.0,8.0,31.0,7.0,5.0,1.0,3.0,1.0,18.0,6.0,4.0,1.0,0.0,0.0,32,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,7,32.0,7.0,11.0,3.0,20.0,4.0,0.0,0.0
0.0,0.0,62.0,14.0,22.0,5.0,9.0,2.0,12.0,3.0,29.0,8.0,23.0,6.0,0.0,0.0,83,20,0.0,0.0,5.0,1.0,49.0,11.0,4.0,1.0,25.0,6.0,19,5,21.0,5.0,94.0,22.0,14.0,3.0,0.0,0.0
0.0,0.0,81.0,22.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7,2,21.0,6.0,38.0,11.0,15.0,4.0,5.0,1.0
0.0,0.0,114.0,32.0,69.0,19.0,51.0,13.0,91.0,24.0,411.0,120.0,73.0,18.0,8.0,2.0,399,102,21.0,6.0,42.0,9.0,39.0,11.0,111.0,28.0,56.0,14.0,237,62,72.0,19.0,134.0,37.0,89.0,21.0,11.0,3.0
0.0,0.0,11.0,3.0,5.0,1.0,0.0,0.0,10.0,2.0,61.0,14.0,17.0,4.0,0.0,0.0,199,46,0.0,0.0,25.0,6.0,10.0,2.0,7.0,2.0,40.0,9.0,70,16,13.0,3.0,59.0,13.0,37.0,8.0,9.0,2.0
0.0,0.0,17.0,4.0,11.0,3.0,10.0,2.0,15.0,3.0,16.0,5.0,17.0,4.0,0.0,0.0,71,19,0.0,0.0,5.0,1.0,0.0,0.0,13.0,3.0,13.0,3.0,34,8,9.0,2.0,32.0,8.0,15.0,4.0,0.0,0.0
0.0,0.0,421.0,124.0,244.0,73.0,71.0,22.0,185.0,56.0,616.0,191.0,76.0,24.0,5.0,2.0,466,135,32.0,11.0,10.0,3.0,39.0,13.0,72.0,22.0,56.0,15.0,263,76,175.0,52.0,285.0,84.0,81.0,22.0,37.0,10.0
0.0,0.0,72.0,20.0,50.0,12.0,19.0,5.0,16.0,4.0,114.0,28.0,47.0,11.0,12.0,3.0,245,57,0.0,0.0,14.0,3.0,7.0,2.0,27.0,6.0,32.0,9.0,88,22,37.0,11.0,71.0,19.0,45.0,11.0,8.0,2.0
0.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,29.0,8.0,8.0,2.0,0.0,0.0,57,15,0.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,7.0,2.0,46,13,4.0,1.0,32.0,8.0,4.0,1.0,0.0,0.0
0.0,0.0,279.0,73.0,158.0,42.0,12.0,3.0,50.0,13.0,193.0,51.0,36.0,10.0,0.0,0.0,126,30,16.0,4.0,5.0,1.0,56.0,15.0,25.0,6.0,3.0,1.0,88,21,168.0,44.0,147.0,38.0,43.0,10.0,11.0,3.0
0.0,0.0,95.0,26.0,47.0,13.0,3.0,1.0,10.0,3.0,91.0,23.0,59.0,14.0,4.0,1.0,251,66,0.0,0.0,3.0,1.0,14.0,4.0,22.0,5.0,34.0,9.0,78,21,31.0,11.0,87.0,26.0,66.0,17.0,31.0,7.0
0.0,0.0,129.0,33.0,109.0,27.0,32.0,8.0,52.0,14.0,251.0,73.0,45.0,13.0,0.0,0.0,234,63,8.0,2.0,11.0,3.0,20.0,5.0,50.0,12.0,45.0,12.0,151,39,73.0,19.0,86.0,23.0,75.0,18.0,26.0,7.0
0.0,0.0,95.0,26.0,34.0,10.0,9.0,3.0,23.0,10.0,73.0,24.0,63.0,16.0,0.0,0.0,193,47,5.0,1.0,20.0,4.0,17.0,5.0,25.0,7.0,42.0,12.0,58,15,61.0,15.0,106.0,28.0,50.0,11.0,9.0,2.0
0.0,0.0,283.0,97.0,176.0,60.0,58.0,18.0,128.0,41.0,242.0,86.0,83.0,27.0,15.0,5.0,323,103,16.0,5.0,7.0,2.0,47.0,20.0,68.0,21.0,32.0,10.0,128,43,102.0,42.0,200.0,68.0,75.0,23.0,18.0,6.0
0.0,0.0,89.0,25.0,38.0,10.0,4.0,1.0,7.0,2.0,19.0,6.0,6.0,3.0,0.0,0.0,57,17,5.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,22.0,6.0,21,6,19.0,5.0,107.0,32.0,16.0,4.0,3.0,1.0
0.0,0.0,78.0,27.0,53.0,18.0,15.0,7.0,25.0,13.0,145.0,51.0,29.0,10.0,1.0,1.0,223,64,1.0,1.0,9.0,3.0,4.0,1.0,29.0,10.0,41.0,14.0,139,43,22.0,9.0,83.0,26.0,63.0,21.0,16.0,4.0
0.0,0.0,64.0,17.0,39.0,10.0,15.0,3.0,18.0,4.0,81.0,22.0,26.0,6.0,8.0,2.0,118,29,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,20.0,5.0,51,13,44.0,11.0,56.0,14.0,38.0,10.0,5.0,1.0
0.0,0.0,36.0,9.0,8.0,2.0,4.0,1.0,8.0,2.0,13.0,3.0,12.0,3.0,0.0,0.0,39,9,0.0,0.0,5.0,1.0,3.0,1.0,9.0,2.0,21.0,5.0,21,5,15.0,4.0,40.0,10.0,12.0,3.0,0.0,0.0
0.0,0.0,83.0,21.0,60.0,15.0,8.0,3.0,20.0,6.0,61.0,17.0,15.0,4.0,0.0,0.0,101,23,11.0,3.0,5.0,1.0,7.0,2.0,10.0,3.0,8.0,2.0,47,13,45.0,10.0,37.0,11.0,30.0,7.0,5.0,1.0
0.0,0.0,22.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,11.0,3.0,0.0,0.0,62,16,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,4.0,16,4,13.0,6.0,30.0,10.0,13.0,4.0,0.0,0.0
0.0,0.0,76.0,18.0,43.0,10.0,5.0,2.0,12.0,3.0,54.0,18.0,13.0,3.0,0.0,0.0,57,15,4.0,1.0,0.0,0.0,12.0,4.0,0.0,0.0,9.0,2.0,39,10,40.0,10.0,54.0,14.0,28.0,6.0,0.0,0.0
0.0,0.0,243.0,122.0,138.0,73.0,62.0,30.0,157.0,77.0,436.0,222.0,85.0,41.0,23.0,16.0,575,309,21.0,12.0,20.0,12.0,109.0,60.0,73.0,24.0,44.0,21.0,213,110,114.0,54.0,201.0,99.0,83.0,39.0,39.0,21.0
0.0,0.0,25.0,7.0,4.0,1.0,0.0,0.0,7.0,2.0,22.0,6.0,5.0,2.0,0.0,0.0,22,6,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,6.0,2.0,21,6,9.0,2.0,29.0,9.0,7.0,2.0,0.0,0.0
0.0,0.0,185.0,53.0,127.0,36.0,60.0,15.0,67.0,17.0,321.0,103.0,95.0,25.0,34.0,8.0,544,151,13.0,4.0,26.0,7.0,91.0,28.0,88.0,27.0,49.0,13.0,201,60,137.0,36.0,174.0,47.0,144.0,36.0,27.0,7.0
0.0,0.0,212.0,62.0,132.0,37.0,50.0,13.0,66.0,18.0,310.0,91.0,54.0,15.0,0.0,0.0,249,69,11.0,3.0,22.0,6.0,84.0,24.0,61.0,16.0,42.0,11.0,133,39,120.0,34.0,135.0,38.0,71.0,20.0,25.0,7.0
0.0,0.0,94.0,32.0,60.0,19.0,12.0,4.0,11.0,4.0,191.0,54.0,31.0,9.0,6.0,3.0,382,101,0.0,0.0,20.0,5.0,11.0,5.0,27.0,9.0,63.0,16.0,140,38,68.0,17.0,132.0,36.0,95.0,25.0,18.0,4.0
0.0,0.0,37.0,12.0,3.0,1.0,0.0,0.0,10.0,3.0,47.0,14.0,20.0,6.0,0.0,0.0,56,17,2.0,1.0,4.0,1.0,8.0,3.0,1.0,1.0,19.0,6.0,26,7,9.0,3.0,57.0,17.0,20.0,6.0,0.0,0.0
0.0,0.0,47.0,14.0,25.0,6.0,0.0,0.0,0.0,0.0,32.0,9.0,20.0,7.0,0.0,0.0,117,29,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,18.0,7.0,59,14,37.0,10.0,31.0,12.0,37.0,9.0,0.0,0.0
0.0,0.0,429.0,109.0,248.0,61.0,60.0,18.0,164.0,48.0,578.0,158.0,149.0,40.0,7.0,2.0,852,212,25.0,8.0,14.0,3.0,82.0,23.0,98.0,27.0,79.0,20.0,439,111,126.0,32.0,382.0,101.0,133.0,32.0,40.0,10.0
0.0,0.0,30.0,9.0,7.0,2.0,0.0,0.0,1.0,1.0,28.0,8.0,15.0,4.0,0.0,0.0,43,11,0.0,0.0,5.0,1.0,4.0,1.0,5.0,1.0,22.0,6.0,23,6,15.0,4.0,40.0,10.0,6.0,2.0,0.0,0.0
0.0,0.0,18.0,6.0,0.0,0.0,3.0,1.0,3.0,1.0,22.0,7.0,5.0,2.0,0.0,0.0,49,16,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,2.0,30,9,2.0,1.0,25.0,9.0,8.0,2.0,0.0,0.0
0.0,0.0,101.0,27.0,62.0,17.0,7.0,2.0,13.0,4.0,75.0,19.0,16.0,4.0,0.0,0.0,75,20,0.0,0.0,7.0,2.0,4.0,1.0,17.0,4.0,13.0,3.0,51,13,47.0,13.0,39.0,10.0,27.0,6.0,7.0,2.0
0.0,0.0,331.0,107.0,174.0,55.0,63.0,19.0,95.0,28.0,418.0,127.0,101.0,29.0,4.0,2.0,377,106,18.0,6.0,19.0,5.0,106.0,36.0,72.0,20.0,42.0,14.0,218,64,180.0,61.0,246.0,79.0,100.0,26.0,28.0,8.0
0.0,0.0,62.0,15.0,32.0,8.0,21.0,6.0,7.0,2.0,56.0,15.0,15.0,4.0,5.0,1.0,91,22,0.0,0.0,0.0,0.0,12.0,3.0,8.0,2.0,4.0,1.0,34,9,29.0,7.0,50.0,13.0,21.0,5.0,0.0,0.0
0.0,0.0,13.0,3.0,6.0,2.0,4.0,1.0,0.0,0.0,26.0,7.0,18.0,4.0,0.0,0.0,88,20,0.0,0.0,9.0,2.0,3.0,1.0,4.0,1.0,31.0,7.0,34,8,8.0,2.0,36.0,9.0,14.0,3.0,0.0,0.0
4.0,1.0,87.0,25.0,40.0,11.0,3.0,1.0,11.0,3.0,62.0,18.0,49.0,14.0,0.0,0.0,120,35,4.0,1.0,4.0,2.0,101.0,30.0,0.0,0.0,31.0,9.0,38,9,64.0,19.0,88.0,27.0,25.0,7.0,4.0,1.0
0.0,0.0,317.0,111.0,125.0,42.0,4.0,2.0,6.0,4.0,89.0,30.0,95.0,25.0,3.0,1.0,163,54,0.0,0.0,12.0,3.0,83.0,28.0,10.0,6.0,36.0,11.0,71,25,154.0,46.0,214.0,73.0,60.0,20.0,15.0,6.0
0.0,0.0,37.0,9.0,26.0,6.0,4.0,1.0,4.0,1.0,38.0,9.0,5.0,1.0,0.0,0.0,50,12,0.0,0.0,8.0,2.0,0.0,0.0,5.0,1.0,7.0,2.0,56,12,16.0,4.0,29.0,7.0,17.0,4.0,0.0,0.0
0.0,0.0,25.0,6.0,5.0,1.0,4.0,1.0,5.0,2.0,18.0,5.0,9.0,2.0,0.0,0.0,37,8,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,13.0,3.0,24,5,13.0,3.0,41.0,10.0,13.0,3.0,0.0,0.0
0.0,0.0,44.0,15.0,14.0,4.0,0.0,0.0,4.0,1.0,10.0,3.0,46.0,13.0,0.0,0.0,169,44,0.0,0.0,11.0,3.0,3.0,1.0,0.0,0.0,17.0,6.0,26,8,8.0,2.0,76.0,23.0,30.0,8.0,0.0,0.0
0.0,0.0,326.0,99.0,183.0,57.0,46.0,14.0,88.0,32.0,440.0,132.0,104.0,29.0,10.0,3.0,593,167,25.0,9.0,24.0,6.0,87.0,28.0,76.0,24.0,69.0,18.0,248,72,136.0,41.0,241.0,73.0,130.0,32.0,42.0,11.0
0.0,0.0,42.0,11.0,11.0,3.0,4.0,1.0,20.0,5.0,62.0,16.0,31.0,8.0,0.0,0.0,88,22,4.0,1.0,9.0,2.0,10.0,3.0,12.0,3.0,29.0,7.0,39,10,4.0,2.0,71.0,17.0,22.0,6.0,0.0,0.0
0.0,0.0,33.0,7.0,13.0,3.0,5.0,1.0,9.0,2.0,28.0,6.0,14.0,3.0,0.0,0.0,60,13,0.0,0.0,4.0,1.0,10.0,2.0,13.0,3.0,21.0,5.0,26,6,4.0,1.0,39.0,9.0,9.0,2.0,0.0,0.0
0.0,0.0,8.0,4.0,7.0,2.0,0.0,0.0,4.0,1.0,8.0,3.0,5.0,3.0,0.0,0.0,21,8,0.0,0.0,4.0,2.0,9.0,2.0,1.0,1.0,11.0,5.0,4,2,5.0,1.0,27.0,9.0,0.0,0.0,0.0,0.0
0.0,0.0,25.0,8.0,12.0,4.0,9.0,4.0,24.0,9.0,29.0,10.0,9.0,2.0,6.0,2.0,81,21,0.0,0.0,0.0,0.0,4.0,2.0,12.0,3.0,5.0,1.0,31,8,8.0,3.0,19.0,6.0,13.0,4.0,7.0,2.0
0.0,0.0,60.0,17.0,42.0,11.0,2.0,1.0,6.0,2.0,87.0,24.0,22.0,6.0,0.0,0.0,89,22,3.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,7.0,2.0,49,12,38.0,11.0,54.0,15.0,17.0,4.0,0.0,0.0
0.0,0.0,76.0,18.0,35.0,9.0,0.0,0.0,2.0,1.0,29.0,9.0,53.0,13.0,0.0,0.0,74,20,2.0,1.0,20.0,5.0,38.0,10.0,0.0,0.0,23.0,6.0,36,10,48.0,12.0,98.0,24.0,27.0,6.0,0.0,0.0
0.0,0.0,384.0,113.0,217.0,66.0,60.0,19.0,79.0,30.0,418.0,128.0,108.0,29.0,6.0,2.0,366,104,18.0,8.0,11.0,3.0,138.0,43.0,54.0,16.0,51.0,14.0,172,48,227.0,66.0,308.0,90.0,108.0,29.0,22.0,6.0
0.0,0.0,36.0,11.0,22.0,6.0,3.0,1.0,4.0,2.0,24.0,6.0,25.0,7.0,0.0,0.0,64,18,0.0,0.0,10.0,2.0,2.0,1.0,3.0,1.0,11.0,4.0,30,7,15.0,4.0,43.0,15.0,23.0,7.0,4.0,1.0
0.0,0.0,29.0,8.0,38.0,10.0,13.0,4.0,17.0,5.0,93.0,26.0,32.0,9.0,0.0,0.0,148,37,0.0,0.0,45.0,10.0,19.0,5.0,41.0,12.0,46.0,11.0,64,16,23.0,6.0,90.0,22.0,61.0,15.0,14.0,4.0
0.0,0.0,94.0,25.0,23.0,7.0,11.0,3.0,19.0,6.0,188.0,50.0,65.0,15.0,0.0,0.0,256,65,13.0,3.0,4.0,1.0,38.0,11.0,20.0,7.0,12.0,3.0,112,30,42.0,12.0,127.0,34.0,15.0,4.0,15.0,4.0
0.0,0.0,55.0,17.0,26.0,8.0,5.0,2.0,4.0,1.0,35.0,11.0,45.0,12.0,0.0,0.0,124,32,0.0,0.0,8.0,2.0,20.0,6.0,0.0,0.0,13.0,3.0,38,11,40.0,13.0,56.0,15.0,36.0,10.0,0.0,0.0
0.0,0.0,25.0,7.0,16.0,4.0,4.0,1.0,21.0,5.0,70.0,17.0,4.0,2.0,0.0,0.0,49,15,5.0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,45,10,10.0,3.0,32.0,8.0,11.0,3.0,0.0,0.0
0.0,0.0,110.0,37.0,82.0,23.0,52.0,15.0,112.0,29.0,307.0,82.0,40.0,15.0,4.0,1.0,437,117,16.0,4.0,20.0,6.0,53.0,16.0,97.0,25.0,35.0,8.0,246,65,72.0,22.0,129.0,45.0,65.0,18.0,12.0,5.0
0.0,0.0,46.0,11.0,28.0,7.0,4.0,1.0,4.0,1.0,52.0,14.0,4.0,1.0,0.0,0.0,47,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,43,11,22.0,5.0,31.0,8.0,25.0,6.0,0.0,0.0
0.0,0.0,27.0,8.0,2.0,1.0,4.0,1.0,4.0,1.0,10.0,3.0,15.0,5.0,0.0,0.0,21,6,0.0,0.0,3.0,1.0,3.0,1.0,4.0,1.0,17.0,5.0,14,4,2.0,1.0,43.0,13.0,14.0,4.0,0.0,0.0
0.0,0.0,190.0,62.0,79.0,26.0,2.0,1.0,0.0,0.0,130.0,42.0,68.0,19.0,0.0,0.0,120,36,0.0,0.0,4.0,1.0,56.0,19.0,8.0,2.0,12.0,5.0,62,20,85.0,27.0,148.0,47.0,33.0,10.0,14.0,4.0
0.0,0.0,37.0,10.0,15.0,3.0,0.0,0.0,6.0,2.0,43.0,12.0,25.0,5.0,0.0,0.0,125,28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.0,4.0,55,15,14.0,3.0,52.0,13.0,22.0,5.0,0.0,0.0
0.0,0.0,70.0,38.0,26.0,13.0,6.0,2.0,7.0,2.0,62.0,32.0,53.0,25.0,5.0,2.0,112,53,0.0,0.0,2.0,2.0,11.0,7.0,5.0,2.0,26.0,10.0,26,13,26.0,15.0,94.0,47.0,13.0,8.0,4.0,2.0
0.0,0.0,150.0,43.0,71.0,21.0,7.0,2.0,14.0,4.0,139.0,42.0,62.0,16.0,5.0,1.0,180,48,2.0,1.0,20.0,5.0,30.0,9.0,15.0,4.0,17.0,5.0,102,30,92.0,24.0,158.0,42.0,71.0,18.0,8.0,2.0
0.0,0.0,30.0,9.0,4.0,2.0,7.0,2.0,3.0,1.0,61.0,18.0,34.0,9.0,6.0,2.0,173,41,4.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,5.0,2.0,51,14,12.0,3.0,54.0,17.0,17.0,4.0,0.0,0.0
0.0,0.0,352.0,92.0,238.0,64.0,60.0,15.0,184.0,50.0,682.0,186.0,135.0,34.0,5.0,2.0,947,237,23.0,7.0,49.0,13.0,70.0,19.0,120.0,31.0,103.0,26.0,474,119,157.0,41.0,344.0,88.0,165.0,41.0,49.0,13.0
0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,20.0,7.0,0.0,0.0,51,19,0.0,0.0,6.0,2.0,5.0,2.0,3.0,1.0,18.0,6.0,15,6,4.0,1.0,42.0,14.0,14.0,5.0,0.0,0.0
0.0,0.0,20.0,6.0,8.0,2.0,3.0,1.0,0.0,0.0,35.0,9.0,11.0,4.0,0.0,0.0,59,15,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,7.0,2.0,30,7,10.0,3.0,26.0,8.0,2.0,1.0,0.0,0.0
0.0,0.0,54.0,17.0,18.0,7.0,1.0,1.0,18.0,8.0,69.0,26.0,30.0,10.0,8.0,3.0,94,38,1.0,1.0,4.0,2.0,15.0,5.0,4.0,3.0,42.0,11.0,48,17,17.0,5.0,104.0,29.0,17.0,6.0,0.0,0.0
0.0,0.0,161.0,46.0,99.0,28.0,34.0,12.0,65.0,22.0,205.0,64.0,35.0,10.0,5.0,1.0,305,88,10.0,2.0,11.0,3.0,20.0,6.0,35.0,13.0,40.0,10.0,157,43,82.0,21.0,120.0,33.0,100.0,26.0,21.0,6.0
0.0,0.0,163.0,49.0,98.0,32.0,27.0,9.0,53.0,17.0,166.0,55.0,48.0,18.0,4.0,1.0,326,110,7.0,2.0,17.0,7.0,5.0,2.0,49.0,17.0,48.0,18.0,175,60,71.0,22.0,148.0,50.0,84.0,25.0,21.0,8.0
0.0,0.0,160.0,48.0,80.0,24.0,3.0,1.0,20.0,7.0,174.0,58.0,60.0,16.0,4.0,1.0,215,59,4.0,1.0,0.0,0.0,22.0,8.0,19.0,8.0,2.0,1.0,88,24,63.0,18.0,123.0,35.0,53.0,13.0,9.0,3.0
0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,20.0,4.0,0.0,0.0,45,11,0.0,0.0,5.0,1.0,11.0,3.0,0.0,0.0,12.0,3.0,11,3,18.0,5.0,50.0,13.0,4.0,1.0,0.0,0.0
0.0,0.0,202.0,57.0,105.0,29.0,11.0,3.0,35.0,10.0,127.0,39.0,53.0,15.0,0.0,0.0,356,99,8.0,2.0,6.0,2.0,37.0,10.0,16.0,5.0,33.0,9.0,154,44,110.0,29.0,157.0,45.0,74.0,19.0,9.0,2.0
0.0,0.0,43.0,12.0,8.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,8.0,2.0,0.0,0.0,50,13,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,2.0,36,10,14.0,4.0,36.0,10.0,18.0,5.0,0.0,0.0
0.0,0.0,4.0,1.0,7.0,2.0,0.0,0.0,3.0,1.0,27.0,9.0,14.0,5.0,14.0,4.0,76,22,0.0,0.0,5.0,1.0,3.0,2.0,5.0,1.0,16.0,6.0,10,3,13.0,3.0,19.0,6.0,8.0,3.0,0.0,0.0
0.0,0.0,288.0,72.0,169.0,41.0,26.0,6.0,70.0,17.0,311.0,87.0,64.0,15.0,5.0,1.0,503,116,16.0,4.0,13.0,3.0,56.0,14.0,56.0,13.0,25.0,6.0,223,55,174.0,43.0,199.0,49.0,112.0,25.0,23.0,5.0
0.0,0.0,149.0,48.0,63.0,20.0,25.0,8.0,31.0,10.0,194.0,60.0,71.0,21.0,8.0,2.0,346,95,4.0,2.0,11.0,3.0,40.0,13.0,45.0,13.0,45.0,12.0,147,40,73.0,22.0,142.0,41.0,59.0,16.0,14.0,4.0
0.0,0.0,99.0,29.0,35.0,11.0,39.0,9.0,35.0,9.0,139.0,39.0,72.0,18.0,17.0,4.0,367,98,2.0,1.0,18.0,4.0,19.0,5.0,33.0,9.0,45.0,11.0,104,28,49.0,15.0,130.0,37.0,62.0,18.0,14.0,4.0
0.0,0.0,32.0,9.0,11.0,4.0,0.0,0.0,8.0,3.0,27.0,7.0,15.0,4.0,0.0,0.0,68,16,0.0,0.0,0.0,0.0,14.0,3.0,5.0,1.0,15.0,3.0,28,6,6.0,3.0,53.0,13.0,14.0,4.0,0.0,0.0
0.0,0.0,149.0,42.0,76.0,20.0,22.0,6.0,43.0,13.0,121.0,39.0,20.0,7.0,0.0,0.0,127,35,10.0,3.0,0.0,0.0,8.0,2.0,23.0,6.0,26.0,8.0,86,24,73.0,20.0,128.0,39.0,48.0,13.0,0.0,0.0
0.0,0.0,29.0,9.0,10.0,4.0,2.0,1.0,7.0,3.0,40.0,13.0,44.0,11.0,7.0,2.0,160,44,0.0,0.0,4.0,1.0,6.0,2.0,4.0,1.0,23.0,6.0,54,15,12.0,5.0,40.0,12.0,18.0,5.0,0.0,0.0
0.0,0.0,10.0,4.0,7.0,2.0,0.0,0.0,6.0,2.0,27.0,10.0,7.0,2.0,0.0,0.0,32,8,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,13,5,14.0,4.0,5.0,3.0,5.0,2.0,2.0,1.0
0.0,0.0,40.0,11.0,26.0,8.0,7.0,2.0,4.0,1.0,45.0,12.0,39.0,10.0,5.0,1.0,78,20,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,13.0,3.0,22,5,34.0,10.0,31.0,9.0,11.0,3.0,0.0,0.0
0.0,0.0,100.0,26.0,71.0,18.0,19.0,4.0,43.0,10.0,168.0,43.0,54.0,14.0,0.0,0.0,337,81,7.0,2.0,7.0,2.0,4.0,1.0,39.0,8.0,24.0,6.0,107,27,70.0,17.0,88.0,23.0,67.0,16.0,12.0,3.0
0.0,0.0,201.0,58.0,67.0,19.0,2.0,1.0,3.0,2.0,51.0,16.0,61.0,17.0,0.0,0.0,125,34,1.0,1.0,11.0,3.0,22.0,7.0,2.0,1.0,40.0,12.0,67,19,57.0,15.0,136.0,38.0,44.0,11.0,6.0,2.0
0.0,0.0,456.0,101.0,272.0,63.0,60.0,17.0,128.0,37.0,332.0,79.0,73.0,15.0,0.0,0.0,258,60,33.0,9.0,0.0,0.0,92.0,21.0,80.0,21.0,30.0,7.0,178,38,251.0,56.0,275.0,64.0,75.0,16.0,25.0,6.0
0.0,0.0,39.0,12.0,30.0,9.0,25.0,7.0,36.0,11.0,72.0,21.0,22.0,6.0,6.0,2.0,131,37,3.0,1.0,6.0,2.0,0.0,0.0,22.0,6.0,23.0,6.0,49,14,44.0,12.0,48.0,14.0,44.0,13.0,2.0,1.0
0.0,0.0,58.0,21.0,36.0,15.0,11.0,5.0,35.0,17.0,123.0,50.0,28.0,8.0,4.0,1.0,201,59,5.0,2.0,5.0,1.0,2.0,2.0,13.0,7.0,14.0,3.0,115,35,30.0,9.0,46.0,17.0,23.0,9.0,0.0,0.0
0.0,0.0,12.0,3.0,27.0,7.0,43.0,16.0,87.0,26.0,53.0,12.0,0.0,0.0,0.0,0.0,10,3,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,4.0,1.0,16,4,12.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0
0.0,0.0,225.0,54.0,147.0,34.0,12.0,3.0,62.0,16.0,321.0,83.0,105.0,24.0,4.0,1.0,698,166,14.0,4.0,52.0,12.0,42.0,11.0,57.0,16.0,95.0,21.0,258,66,126.0,30.0,255.0,61.0,157.0,35.0,33.0,8.0
